Time,Var2,Var3,Var4,Var5,Var6,Var7,LABEL
0.01125,-6973.995607,19618.7627,-12644.76709,-3.212979326,4.312966219,-1.099986892,0
0.0113,-7329.596085,19680.05439,-12350.4583,-3.305600476,4.283113645,-0.977513169,0
0.01135,-7682.228856,19734.30606,-12052.0772,-3.412640527,4.261528116,-0.848887589,0
0.0114,-8031.338762,19781.25896,-11749.9202,-3.52914984,4.24599065,-0.71684081,0
0.01145,-8376.447293,19820.68645,-11444.23915,-3.649403446,4.233745753,-0.584342307,0
0.0115,-8717.185761,19852.41492,-11135.22916,-3.767392149,4.22174542,-0.454353272,0
0.01155,-9053.29999,19876.32692,-10823.02693,-3.877313425,4.206906073,-0.329592648,0
0.0116,-9384.676275,19892.38035,-10507.70408,-3.974046511,4.186367324,-0.212320813,0
0.01165,-9711.315036,19900.59448,-10189.27944,-4.053542594,4.157717169,-0.104174575,0
0.0117,-10033.34278,19901.06241,-9867.719631,-4.113135129,4.119182991,-0.006047862,0
0.01175,-10350.96395,19893.92462,-9542.960662,-4.151711939,4.069755609,0.081956329,0
0.0118,-10664.45625,19879.37167,-9214.91542,-4.169771679,4.009256036,0.160515643,0
0.01185,-10974.11694,19857.61401,-8883.497067,-4.16933524,3.938324812,0.231010428,0
0.0119,-11280.2436,19828.87468,-8548.631086,-4.153743856,3.858350473,0.295393383,0
0.01195,-11583.09276,19793.36542,-8210.27266,-4.127351477,3.771335051,0.356016426,0
0.012,-11882.85191,19751.2716,-7868.419691,-4.095141582,3.679714714,0.415426868,0
0.01205,-12179.62406,19702.74265,-7523.118588,-4.062308946,3.586150842,0.476158104,0
0.0121,-12473.39897,19647.87352,-7174.474545,-4.033825228,3.493305667,0.540519561,0
0.01215,-12764.06857,19586.71267,-6822.644099,-4.01404769,3.403629081,0.610418609,0
0.0122,-13051.40503,19519.24495,-6467.839918,-4.006372947,3.319162796,0.687210152,0
0.01225,-13335.10201,19445.41483,-6110.312822,-4.012994493,3.241390435,0.771604058,0
0.0123,-13614.7649,19365.11494,-5750.350032,-4.034748922,3.171130553,0.863618368,0
0.01235,-13889.9645,19278.21717,-5388.252671,-4.071090906,3.108493769,0.962597137,0
0.0124,-14160.2413,19184.56967,-5024.328366,-4.120170136,3.052893464,1.067276671,0
0.01245,-14425.15426,19084.02576,-4658.871503,-4.179020314,3.003117385,1.175902929,0
0.0125,-14684.29717,18976.44984,-4292.152667,-4.243830404,2.957446017,1.286384387,0
0.01255,-14937.32701,18861.73482,-3924.407817,-4.310276977,2.913809442,1.396467535,0
0.0126,-15183.98736,18739.81521,-3555.827842,-4.373894054,2.869969898,1.503924156,0
0.01265,-15424.10747,18610.66726,-3186.55978,-4.430436665,2.82370938,1.606727285,0
0.0127,-15657.62619,18474.32574,-2816.699553,-4.476227503,2.773015061,1.703212442,0
0.01275,-15884.56219,18330.86661,-2446.30442,-4.508435572,2.716236497,1.792199074,0
0.0128,-16105.03239,18180.42323,-2075.390847,-4.525291551,2.652215209,1.873076341,0
0.01285,-16319.20266,18023.15655,-1703.953893,-4.526198222,2.580363439,1.945834784,0
0.0129,-16527.29683,17859.26728,-1331.970443,-4.511753506,2.500700241,2.011053265,0
0.01295,-16729.54281,17688.96213,-959.419321,-4.483666721,2.413831304,2.069835417,0
0.013,-16926.17149,17512.45981,-586.2883271,-4.444592079,2.320885646,2.123706432,0
0.01305,-17117.3738,17329.96288,-212.5890804,-4.397887412,2.223408482,2.17447893,0
0.0131,-17303.29221,17141.65722,161.6349914,-4.347320531,2.123224399,2.224096132,0
0.01315,-17483.99991,16947.69696,536.3029457,-4.296754771,2.022282048,2.274472723,0
0.0132,-17659.48959,16748.199,911.290588,-4.249827447,1.922491437,2.327336009,0
0.01325,-17829.67871,16543.24415,1286.434556,-4.209665219,1.825572205,2.384093014,0
0.0133,-17994.40053,16332.86923,1661.531301,-4.178637469,1.732918078,2.44571939,0
0.01335,-18153.43149,16117.08303,2036.348462,-4.158189665,1.645496342,2.512693323,0
0.0134,-18306.48769,15895.85828,2410.629413,-4.148745483,1.563780843,2.58496464,0
0.01345,-18453.26457,15669.15721,2784.107357,-4.149704499,1.487731292,2.661973207,0
0.0135,-18593.43926,15436.92492,3156.514338,-4.159516106,1.416812104,2.742704002,0
0.01355,-18726.71028,15199.1172,3527.593079,-4.175833606,1.350053271,2.825780335,0
0.0136,-18852.80337,14955.69566,3897.107709,-4.195727572,1.28614417,2.909583402,0
0.01365,-18971.50051,14706.65087,4264.849644,-4.21593951,1.223551855,2.992387655,0
0.0137,-19082.64496,14451.99841,4630.64655,-4.233160032,1.160655928,3.072504104,0
0.01375,-19186.15352,14191.79262,4994.3609,-4.244296824,1.095883362,3.148413462,0
0.0138,-19282.0167,13926.12257,5355.894133,-4.246726482,1.027839548,3.218886934,0
0.01385,-19370.29376,13655.1146,5715.179155,-4.238491512,0.95541598,3.283075531,0
0.0139,-19451.10567,13378.92762,6072.178058,-4.21844779,0.877876452,3.340571338,0
0.01395,-19524.6179,13097.74602,6426.871875,-4.186332201,0.794905095,3.391427106,0
0.014,-19591.02653,12811.77436,6779.252166,-4.142764748,0.706623321,3.436141427,0
0.01405,-19650.53676,12521.22457,7129.31219,-4.08917234,0.613566477,3.475605863,0
0.0141,-19703.34535,12226.31091,7477.034443,-4.027652599,0.516630449,3.51102215,0
0.01415,-19749.62322,11927.23635,7822.386872,-3.96078546,0.416988448,3.543797011,0
0.0142,-19789.49876,11624.18919,8165.309567,-3.891408988,0.315988457,3.57542053,0
0.01425,-19823.0507,11317.33279,8505.717914,-3.822384164,0.215039858,3.607344305,0
0.0143,-19850.29705,11006.80529,8843.491761,-3.756358116,0.115497153,3.640860962,0
0.01435,-19871.19999,10692.71491,9178.485081,-3.69555875,0.018553874,3.677004876,0
0.0144,-19885.66391,10375.14379,9510.520122,-3.641620761,-0.074849807,3.716470568,0
0.01445,-19893.5495,10054.14857,9839.400938,-3.595473277,-0.164092993,3.75956627,0
0.0145,-19894.68209,9729.76851,10164.91358,-3.557280192,-0.248914752,3.806194944,0
0.01455,-19888.86855,9402.029068,10486.83948,-3.52645128,-0.329421643,3.855872923,0
0.0146,-19875.91448,9070.953376,10804.9611,-3.501709597,-0.406066863,3.907776459,0
0.01465,-19855.63653,8736.565462,11119.07106,-3.481215917,-0.479600695,3.960816612,0
0.0147,-19827.88462,8398.903277,11428.98134,-3.462735202,-0.550998276,4.013733478,0
0.01475,-19792.54383,8058.018653,11734.52517,-3.443829009,-0.621372184,4.065201193,0
0.0148,-19749.55658,7713.989392,12035.56718,-3.42206327,-0.691874551,4.113937821,0
0.01485,-19698.91194,7366.914644,12331.9973,-3.395204295,-0.763601792,4.158806087,0
0.0149,-19640.66277,7016.923549,12623.73922,-3.361400193,-0.837503281,4.198903473,0
0.01495,-19574.90471,6664.166804,12910.7379,-3.319318388,-0.914308865,4.233627252,0
0.015,-19501.78456,6308.819964,13192.9646,-3.268244994,-0.994472284,4.262717278,0
0.01505,-19421.47512,5951.073775,13470.40135,-3.208123537,-1.07814306,4.286266597,0
0.0151,-19334.17336,5591.13138,13743.04198,-3.139545465,-1.165160167,4.304705631,0
0.01515,-19240.07873,5229.200849,14010.87788,-3.063683104,-1.255074591,4.318757695,0
0.0152,-19139.38255,4865.486949,14273.8956,-2.982180276,-1.347192001,4.329372276,0
0.01525,-19032.25645,4500.188862,14532.06758,-2.897006238,-1.440635927,4.337642165,0
0.0153,-18918.8365,4133.488479,14785.34803,-2.810286388,-1.534422845,4.344709232,0
0.01535,-18799.22533,3765.554738,15033.67059,-2.72412741,-1.627543769,4.351671178,0
0.0154,-18673.47574,3396.531235,15276.94451,-2.640444764,-1.719045996,4.359490759,0
0.01545,-18541.6057,3026.546484,15515.05921,-2.560815621,-1.808106468,4.368922089,0
0.0155,-18403.58598,2655.70371,15747.88227,-2.486357771,-1.89409393,4.380451701,0
0.01555,-18259.36325,2284.094413,15975.26883,-2.417655086,-1.976611656,4.394266742,0
0.0156,-18108.85475,1911.792528,16197.06222,-2.354723313,-2.055521543,4.410244856,0
0.01565,-17951.97241,1538.867547,16413.10486,-2.297027517,-2.130944801,4.427972318,0
0.0157,-17788.62526,1165.384001,16623.24126,-2.243540906,-2.20324263,4.446783536,0
0.01575,-17618.73744,791.4104937,16827.32694,-2.192843652,-2.272977382,4.465821033,0
0.0158,-17442.25663,417.0239863,17025.23265,-2.143251251,-2.340858427,4.484109678,0
0.01585,-17259.16114,42.31236165,17216.84878,-2.092959055,-2.407678575,4.50063763,0
0.0159,-17069.4709,-332.6182646,17402.08917,-2.040196044,-2.474244138,4.514440182,0
0.01595,-16873.24238,-707.6478202,17580.8902,-1.983366935,-2.541308237,4.524675172,0
0.016,-16670.57812,-1082.634443,17753.21257,-1.921181669,-2.609507867,4.530689535,0
0.01605,-16461.61223,-1457.423862,17919.03609,-1.852750347,-2.679315363,4.53206571,0
0.0161,-16246.51496,-1831.843532,18078.35849,-1.777649112,-2.751001645,4.528650757,0
0.01615,-16025.47446,-2205.713868,18231.18833,-1.695940478,-2.824620103,4.52056058,0
0.0162,-15798.69464,-2578.846129,18377.54077,-1.608158465,-2.900005805,4.50816427,0
