Time,Var2,Var3,Var4,Var5,Var6,Var7,LABEL
0.3807,-19697.1795,12581.3555,7069.780289,-4.056950572,16.32801875,12.84107022,0
0.38075,-19753.79033,12287.61875,7419.551089,-4.094841241,16.14061019,13.05990814,0
0.3808,-19803.13963,11989.91627,7767.085749,-4.128301945,15.95044583,13.27708507,0
0.38085,-19845.68925,11687.62728,8111.534305,-4.157323009,15.75758398,13.49251485,0
0.3809,-19880.98876,11381.40439,8453.319523,-4.181892325,15.56210199,13.70612965,0
0.38095,-19909.40189,11071.01485,8791.978472,-4.202005003,15.36405775,13.91784225,0
0.381,-19930.61316,10756.69081,9127.512653,-4.217650971,15.16353228,14.12758796,0
0.38105,-19944.84147,10438.65092,9459.909855,-4.228829465,14.96058422,14.33527991,0
0.3811,-19951.93842,10116.67057,9788.714367,-4.235533219,14.75529672,14.54085519,0
0.38115,-19951.96184,9791.426722,10114.3719,-4.237764769,14.54773061,14.74422887,0
0.3812,-19944.93034,9462.260599,10435.99246,-4.235520459,14.33796953,14.94533845,0
0.38125,-19930.75679,9130.255036,10754.4276,-4.228805304,14.12607784,15.1441025,0
0.3813,-19909.59553,8794.397345,11068.43359,-4.217619976,13.91213816,15.34045758,0
0.38135,-19881.25941,8456.069796,11379.16175,-4.201971281,13.69621953,15.53432716,0
0.3814,-19845.98208,8114.03458,11685.14374,-4.181864709,13.47840233,15.72564586,0
0.38145,-19803.5415,7769.825568,11987.68309,-4.157308447,13.25876104,15.914343,0
0.3815,-19754.17986,7422.141375,12285.24874,-4.128313002,13.03737305,16.10035073,0
0.38155,-19697.71324,7072.49669,12579.12603,-4.094887851,12.81431851,16.28360467,0
0.3816,-19634.32051,6719.7004,12867.89529,-4.057048365,12.58967162,16.46403452,0
0.38165,-19563.92303,6365.076034,13152.65201,-4.014805597,12.36351788,16.64158207,0
0.3817,-19486.57708,6007.706582,13432.25213,-3.968179298,12.13592867,16.81617515,0
0.38175,-19402.3576,5648.57336,13707.45053,-3.917182678,11.906994,16.9877611,0
0.3818,-19311.1634,5287.166113,13977.5117,-3.861839119,11.6767833,17.15626692,0
0.38185,-19213.24229,4924.013311,14242.73965,-3.802164788,11.44538978,17.32164439,0
0.3819,-19108.33315,4559.095747,14502.892,-3.738185802,11.21288215,17.48382114,0
0.38195,-18996.84145,4192.433122,14757.76629,-3.669922141,10.97935526,17.64275197,0
0.382,-18878.37871,3824.522277,15007.63859,-3.59740174,10.74487856,17.79836679,0
0.38205,-18753.45876,3454.880172,15251.80632,-3.520649186,10.50954678,17.95062192,0
0.3821,-18621.63009,3084.482077,15491.02669,-3.439693452,10.27343159,18.09945118,0
