Time,Var2,Var3,Var4,Var5,Var6,Var7
0.14465,-9138.40970246458,20267.5729135923,-11129.1632111267,-5.58040543282052,12.3691590577217,-6.78875362499726
0.1447,-9478.44992563411,20285.6367663864,-10807.1868407513,-5.7878130283701,12.3799993191126,-6.59218629083851
0.14475,-9815.12255322551,20296.4932831958,-10481.3707299692,-5.99316252389802,12.3864439840854,-6.39328146028333
0.1448,-10148.3079641412,20300.1386000408,-10151.8306358986,-6.19638100580335,12.3884908817417,-6.19210987603414
0.14485,-10477.8877756775,20296.5714145566,-9818.68363887806,-6.39739644162258,12.38613927464,-5.98874283311318
0.1449,-10803.7448870242,20285.7929881442,-9482.04810111903,-6.59613744490471,12.3793900897113,-5.78325264490222
0.14495,-11125.7635207544,20267.8071454556,-9142.04362470027,-6.79253356119396,12.3682456894199,-5.57571212832146
0.145,-11443.8292645258,20242.6202735588,-8798.79100903193,-6.98651504554247,12.3527101150462,-5.36619506959921
0.14505,-11757.8291105579,20210.2413185389,-8452.41220797998,-7.17801313072817,12.3327888396932,-5.15477570906033
0.1451,-12067.6514970116,20170.6817835921,-8103.03028657947,-7.36695982321888,12.3084890294201,-4.94152920629649
0.14515,-12373.1863471714,20123.9557244463,-7750.76937727391,-7.55328815496883,12.2798192790705,-4.7265311241968
0.1452,-12674.3251087978,20070.0797444249,-7395.75463562599,-7.73693199044338,12.2467898825071,-4.50985789215874
0.14525,-12970.9607911813,20009.0729870888,-7038.11219590648,-7.91782625820331,12.2094125488715,-4.29158629076314
0.1453,-13262.9880041839,19940.9571303186,-6677.96912613369,-8.09590677572545,12.1677006879895,-4.07179391235882
0.14535,-13550.3029950208,19865.7563778899,-6315.45338286813,-8.2711104630828,12.1216691091329,-3.85055864614481
0.1454,-13832.8036852601,19783.4974507712,-5950.69376551005,-8.44337517885458,12.071334314519,-3.62795913575902
0.14545,-14110.3897055121,19694.2095762193,-5583.81987070615,-8.61263991320988,12.0167141798596,-3.4040742667442
0.1455,-14382.9624322255,19597.9244783093,-5214.96204608273,-8.7788446429829,11.9578282631228,-3.17898362023428
0.14555,-14650.4250221901,19494.6763661567,-4844.25134396555,-8.94193050749534,11.8946974700631,-2.95276696266197
0.1456,-14912.6824472907,19384.5019219185,-4471.8194746267,-9.10183967658324,11.8273443725084,-2.72550469601927
0.14565,-15169.6415269096,19267.4402867623,-4097.79875985162,-9.25851550701782,11.755792859021,-2.49727735209719
0.1457,-15421.2109624879,19143.5330481786,-3722.32208568967,-9.4119024320451,11.6800684698077,-2.26816603785656
0.14575,-15667.3013696942,19012.8242250891,-3345.52285539392,-9.56194610175887,11.6001980354516,-2.03825193378657
0.1458,-15907.8253107931,18875.3602526792,-2967.53494188508,-9.70859328735785,11.5162100225824,-1.80761673531826
0.14585,-16142.6973245439,18731.1899652597,-2588.49264071479,-9.85179200280558,11.4281341602448,-1.57634215753276
0.1459,-16371.8339582169,18580.3645802668,-2208.53062204883,-9.99149143175507,11.3360018019424,-1.34451037028084
0.14595,-16595.1537970595,18422.9376800809,-1827.78388302039,-10.1276420330055,11.2398455412307,-1.11220350831857
0.146,-16812.5774938519,18258.9651934455,-1446.38769959259,-10.2601954820934,11.1396995833552,-0.87950410135503
0.14605,-17024.0277958591,18088.5053749518,-1064.47757909171,-10.3891047570254,11.0355993486552,-0.646494591722993
0.1461,-17229.4295738309,17911.6187854348,-682.189211602907,-10.5143241017409,10.9275818578487,-0.413257756200818
0.14615,-17428.7098483255,17728.3682702518,-299.658421925259,-10.6358090940082,10.8156853238494,-0.179876229934013
0.1462,-17621.7978160433,17538.8189370832,82.9788789611613,-10.7535166220825,10.6999495437441,0.0535670782456791
0.14625,-17808.6248734917,17343.0381319245,465.586741568249,-10.8674049311233,10.5804154776317,0.286989453398967
0.1463,-17989.124642683,17141.0954158461,848.029226837858,-10.9774336203462,10.4571256509506,0.520307969303022
0.14635,-18163.2329941201,16933.0625398118,1230.17045430925,-11.0835636701629,10.3301237212156,0.753439948854856
0.1464,-18330.8880697881,16719.0134190441,1611.87465074497,-11.1857574515029,10.1994548848882,0.986302566522374
0.14645,-18492.0303035013,16499.0241058107,1993.00619769169,-11.2839787308066,10.0651654317691,1.21881329894525
0.1465,-18646.6024433171,16273.1727629081,2373.42968040998,-11.3781926996346,9.92730316061906,1.45088953892342
0.14655,-18794.5495712643,16041.5396354488,2753.00993581659,-11.4683659605432,9.78591692298887,1.68244903746237
0.1466,-18935.8191231047,15804.207022257,3131.61210084867,-11.5544665693859,9.64105704332449,1.91340952596953
0.14665,-19070.3609054934,15561.2592459273,3509.10165956712,-11.6364640000245,9.4927748531247,2.14368914680802
0.1467,-19198.1271152218,15312.7826234899,3885.34449173298,-11.714329208018,9.34112311994116,2.37320608798517
0.14675,-19319.0723557823,15058.8654355836,4260.20692019973,-11.7880345775681,9.18615557390882,2.60187900356779
0.1468,-19433.1536539486,14799.597895244,4633.55575870558,-11.8575539991389,9.02792734207355,2.82962665697398
0.14685,-19540.3304737544,14535.0721155185,5005.25835823695,-11.9228627966644,8.86649446829436,3.05636832827872
0.1469,-19640.5647324924,14265.3820775128,5375.18265498062,-11.9839378274771,8.70191435638074,3.28202347100516
0.14695,-19733.8208139921,13990.6235970716,5743.19721692158,-12.0407573927011,8.53424528460124,3.50651210800878
0.147,-19820.0655818324,13710.8942910002,6109.17129083321,-12.0933013514289,8.36354685379109,3.72975449754682
0.14705,-19899.2683899135,13426.2935422235,6472.97484769105,-12.1415510117868,8.18987949680138,3.95167151489459
0.1471,-19971.4010949349,13136.9224651458,6834.47862979016,-12.1854892668904,8.01330493354016,4.17218433325947
0.14715,-20036.4380661013,12842.8838697551,7193.5541963472,-12.2251004687717,7.83388567552653,4.3912147931545
0.1472,-20094.3561946741,12544.2822251923,7550.07396948276,-12.2603705774489,7.65168548378249,4.60868509357592
0.14725,-20145.1349008722,12241.2236223932,7903.91127848005,-12.2912870148776,7.46676886847341,4.82451814631379
0.1473,-20188.7561425788,11933.8157367387,8254.94040584111,-12.317838834159,7.27920155063269,5.03863728343598
0.14735,-20225.2044212828,11622.1677896239,8603.03663165997,-12.3400165555137,7.08904995673276,5.25096659869074
0.1474,-20254.4667878298,11306.3905094851,8948.07627834569,-12.3578123470876,6.89638168082879,5.46143066616876
0.14745,-20276.5328455832,10986.5960921168,9289.93675346748,-12.3712198405186,6.70126497461762,5.66995486581105
0.1475,-20291.394755338,10662.8981608734,9628.49659446566,-12.3802343305574,6.50376921092767,5.87646511953993
0.14755,-20299.0472375489,10335.4117260415,9963.63551150839,-12.3848525726758,6.30396436959616,6.08088820298992
0.1476,-20299.4875743743,10004.2531437194,10295.234430656,-12.3850729936966,6.10192150026099,6.28315149334604
0.14765,-20292.715609244,9669.54007424628,10623.1755349987,-12.3808954698181,5.89771220562305,6.48318326410552
0.1477,-20278.7337481354,9331.39144042059,10947.3423077158,-12.3723215558488,5.69140910463809,6.68091245112134
0.14775,-20257.5469582619,8989.92738513911,11267.6195731239,-12.3593542465373,5.48308531393201,6.87626893251595
0.1478,-20229.1627665791,8645.269228585,11583.8935379952,-12.3419982172181,5.27281491046297,7.06918330666597
0.14785,-20193.5912559106,8297.53942518961,11896.051830722,-12.3202595672826,5.06067241316811,7.25958715402541
0.1479,-20150.8450626996,7946.86152024025,12203.9835424603,-12.2941460796781,4.84673324570697,7.44741283388212
0.14795,-20100.9393722352,7593.36010610595,12507.5792661302,-12.2636669492509,4.63107321878662,7.63259373037544
0.148,-20043.8919136513,7237.16077799205,12806.7311356603,-12.2288330539187,4.41376899236528,7.81506406146465
0.14805,-19979.7229526073,6878.3900896316,13101.3328629768,-12.1896566665723,4.19489756046671,7.99475910601696
0.1481,-19908.4552854518,6517.17550842572,13391.2797770271,-12.1461517445824,3.97453671225567,8.1716150322382
0.14815,-19830.1142309017,6153.64537035407,13676.4688605486,-12.0983336273628,3.75276451892488,8.34556910834945
0.1482,-19744.7276214201,5787.92883436322,13956.7987870579,-12.0462193367372,3.52965979294295,8.51655954370591
0.14825,-19652.3257923343,5420.15583683946,14232.1699554959,-11.9898272585462,3.3053015783892,8.68452568006875
0.1483,-19552.9415722819,5050.45704533368,14502.4845269492,-11.9291774597048,3.07976960662151,8.84940785299517
0.14835,-19446.6102712387,4678.9638122284,14767.6464590113,-11.8642913554793,2.85314378903383,9.01114756635744
0.1484,-19333.3696681921,4305.80812786225,15027.5615403309,-11.7951920358182,2.62550466879006,9.16968736694016
0.14845,-19213.2599966603,3931.12257393043,15282.1374227309,-11.7219039168129,2.39693291749712,9.32497099922788
0.1485,-19086.3239314146,3555.04027599288,15531.2836554228,-11.644453081781,2.1675097807528,9.47694330094043
0.14855,-18952.6065729073,3177.69485615163,15774.9117167567,-11.562866918595,1.93731657778247,9.62555034072489
0.1486,-18812.1554313361,2799.22038522084,16012.9350461163,-11.4771744687464,1.70643514146663,9.77073932719221
0.14865,-18665.020408713,2419.75133541038,16245.2690733037,-11.3874060496757,1.4749473231166,9.91245872647166
0.1487,-18511.2537820376,2039.42253201779,16471.8312500208,-11.2935936173256,1.24293542472136,10.0506581925168
0.14875,-18350.9101843355,1658.36910554186,16692.5410787946,-11.1957703754738,1.01048170828713,10.1852886670993
0.1488,-18184.0465853447,1276.72644334239,16907.3201420034,-11.0939711458408,0.777668822131416,10.3163023236222
0.14885,-18010.7222703734,894.630142046258,17116.0921283281,-10.9882319641726,0.54457931757733,10.4436526465082
0.1489,-17830.9988201519,512.215958855894,17318.7828612971,-10.8785904632675,0.31129606682707,10.5672943963534
0.14895,-17644.9400887019,129.619763500945,17515.320325202,-10.7650854578408,0.0779017864457283,10.6871836713081
0.149,-17452.6121808365,-253.022510241936,17705.6346910794,-10.6477573350344,-0.155520550689801,10.8032778856373
0.14905,-17254.0834279781,-635.574912099032,17889.6583400781,-10.5266476279861,-0.388888182279054,10.9155358101783
0.1491,-17049.4243648171,-1017.90152409135,18067.3258889095,-10.4017994185345,-0.622118153824024,11.0239175722718
0.14915,-16838.7077041121,-1399.86650851081,18238.5742126239,-10.2732569010898,-0.855127776993143,11.1283846779963
0.1492,-16622.008311075,-1781.33415634436,18403.3424674204,-10.1410657921985,-1.0878342333771,11.2289000254891
0.14925,-16399.4031761994,-2162.16893462149,18561.5721108219,-10.0052728844835,-1.32015502183769,11.3254279062347
0.1493,-16170.971388751,-2542.23553516479,18713.2069239168,-9.86592646685858,-1.55200757307595,11.4179340398482
0.14935,-15936.7941085241,-2921.39892236683,18858.193030892,-9.72307586958025,-1.7833096877,11.506385557194
0.1494,-15696.9545371367,-3299.52438142967,18996.4789185674,-9.57677188991124,-2.0139791587876,11.5907510486126
0.14945,-15451.537887912,-3676.47756537292,19128.015453286,-9.42706632803466,-2.24393419834673,11.6710005262952
0.1495,-15200.6313562557,-4052.12454357699,19252.7558998337,-9.27401242124751,-2.47309307284711,11.7471054940085
0.14955,-14944.3240884593,-4426.33184916754,19370.6559376278,-9.11766437154444,-2.70137452001425,11.8190388914727
0.1496,-14682.7071500252,-4798.96652683906,19481.6736768653,-8.95807778368766,-2.92869739387641,11.8867751774781
0.14965,-14415.873492764,-5169.89617925959,19585.7696720246,-8.79530918459652,-3.15498106925423,11.9502902537649
0.1497,-14143.9179222482,-5538.98901509611,19682.9069373453,-8.6294164680522,-3.38014510147804,12.0095615694444
0.14975,-13866.9370638903,-5906.11389566854,19773.0509595599,-8.46045840680877,-3.60410962030088,12.0645680270239
0.1498,-13585.0293285541,-6271.14038198873,19856.1697105438,-8.28849510014987,-3.82679499987979,12.115290099944
0.14985,-13298.2948771457,-6633.93878018289,19932.2336573297,-8.11358747943251,-4.04812223897278,12.1617097183197
0.1499,-13006.8355853707,-6994.38018854159,20001.2157739133,-7.93579776048853,-4.26801264588371,12.2038104062867
0.14995,-12710.7550071757,-7352.33654285552,20063.0915500322,-7.75518894211666,-4.48638820506469,12.2415771470959
0.15,-12410.1583375816,-7707.68066137939,20117.838998962,-7.57182525856614,-4.70317126524931,12.27499652373
0.15005,-12105.1523748668,-8060.2862879299,20165.4386627977,-7.38577167302916,-4.91828488582559,12.3040565587694
0.1501,-11795.8454832778,-8410.02813760238,20205.8736208812,-7.19709433682629,-5.13165254145511,12.3287468781961
0.15015,-11482.347554898,-8756.78194118404,20239.1294960831,-7.00586008143639,-5.34319845618502,12.3490585375362
0.1502,-11164.7699710241,-9100.42449008271,20265.1944611077,-6.81213688230243,-5.5528473228545,12.3649842050717
0.15025,-10843.225562898,-9440.83367953875,20284.0592424377,-6.61599335063645,-5.76052462503541,12.3765179755867
0.1503,-10517.828572298,-9777.8885538301,20295.7171261291,-6.41749920208432,-5.96615637821641,12.3836555802157
0.15035,-10188.6946112091,-10111.4693495627,20300.1639607728,-6.21672474735733,-6.16966944169322,12.3863941889655
0.1504,-9855.94062085038,-10441.4575391855,20297.3981600369,-6.01374136185194,-6.37099127477945,12.3847326365464
0.15045,-9519.68483007936,-10767.7358723,20287.4207023804,-5.8086209741338,-6.57005023330009,12.378671207349
0.1505,-9180.04671340554,-11090.1884183821,20270.2351317886,-5.60143653521457,-6.76677534186954,12.3682118769992
0.15055,-8837.14694835312,-11408.7006072764,20245.8475556305,-5.39226150422305,-6.96109657342553,12.3533580775637
0.1506,-8491.10737231299,-11723.1592703103,20214.2666426243,-5.18117031560912,-7.15294463376587,12.3341149492902
0.15065,-8142.05093907708,-12033.4526793225,20175.5036184006,-4.96823786303667,-7.34225122244934,12.3104890854013
0.1507,-7790.10167486507,-12339.4705876189,20129.572262485,-4.75353996365451,-7.52894883655822,12.282488800128
0.15075,-7435.38463392317,-12641.1042687408,20076.488902665,-4.53715283979051,-7.71297101547478,12.2501238551806
0.1508,-7078.02585360284,-12938.2465554359,20016.2724090397,-4.31915357924891,-7.89425215635252,12.2134057355168
0.15085,-6718.15230940392,-13230.7918762714,19948.9441856763,-4.09961961673435,-8.07272773889139,12.1723473555411
0.1509,-6355.89186947419,-13518.6362942244,19874.5281636996,-3.87862919008295,-8.24833415913938,12.1269633491378
0.15095,-5991.3732489919,-13801.6775429811,19793.050791974,-3.65626082200876,-8.42100893637749,12.0772697583017
0.151,-5624.72596411887,-14079.8150634341,19704.541027554,-3.43259377301223,-8.59069055819675,12.0232843311245
0.15105,-5256.0802861933,-14352.950037815,19609.0303240092,-3.2077075264317,-8.75731866651987,11.9650261928671
0.1511,-4885.56719528321,-14620.9854259237,19506.5526212078,-2.98168223792572,-8.92083392178185,11.9025161596231
0.15115,-4513.31833384551,-14883.8259990198,19397.1443328663,-2.75459822440084,-9.0811781711903,11.8357763955068
0.1512,-4139.4659599574,-15141.3783739429,19280.8443339013,-2.52653641127827,-9.23829432550873,11.7648307367026
0.15125,-3764.14290094856,-15393.5510448465,19157.693945796,-2.29757782794852,-9.39212650728455,11.6897043351487
0.1513,-3387.48250619332,-15640.2544170911,19027.7369232853,-2.06780405133169,-9.54261994874731,11.6104239999947
0.15135,-3009.61860013347,-15881.4008387216,18891.019438856,-1.83729670721705,-9.68972112337737,11.5270178305101
0.1514,-2630.68543479553,-16116.9046321424,18747.5900669388,-1.60613791078404,-9.83337765813179,11.4395155688316
0.15145,-2250.81764281046,-16346.6821233159,18597.4997661273,-1.37440977548519,-9.97353844584556,11.3479482212465
0.1515,-1870.15018936302,-16570.6516730965,18440.8018624604,-1.14219484732177,-10.1101535799475,11.252348427185
0.15155,-1488.81832449753,-16788.7337060125,18277.5520305109,-0.909575619491145,-10.2431744504409,11.1527500698478
0.1516,-1106.95753486506,-17000.8507391498,18107.8082740158,-0.676634960935461,-10.3725536933001,11.0491886541513
0.15165,-724.703496127714,-17206.9274084387,17931.6309045673,-0.443455638136591,-10.4982452667654,10.9417009048178
0.1517,-342.192024136589,-17406.8904970046,17749.0825211422,-0.21012073400123,-10.6202044228574,10.8303251567745
0.15175,40.440973320323,-17600.6689608446,17560.2279875253,0.023286824987097,-10.7383877660547,10.7151009409835
0.1518,423.059545287882,-17788.1939545145,17365.1344092276,0.256683857980709,-10.8527532383369,10.5960693802721
0.15185,805.527745512877,-17969.3988541478,17163.8711086358,0.489987395027539,-10.9632601566893,10.4732727615776
0.1519,1187.70968160445,-18144.2192825024,16956.5096008989,0.723114277984401,-11.0698692189817,10.3467549409132
0.15195,1569.46956334742,-18312.5931312838,16743.1235679374,0.955981619189399,-11.1725425224453,10.2165609031718
0.152,1950.67175143903,-18474.4605834554,16523.7888320173,1.18850641090568,-11.2712435819226,10.0827371709328
0.15205,2331.1808050647,-18629.7641328895,16298.5833278257,1.42060597411767,-11.3659373263175,9.94533135211571
0.1521,2710.86153081979,-18778.4486060638,16067.587075245,1.65219757981473,-11.4565901371431,9.80439255724428
0.15215,3089.57903053971,-18920.461181051,15830.8821505123,1.88319888850103,-11.5431698257819,9.65997093719672
0.1522,3467.19874949894,-19055.7514065153,15588.5526570174,2.11352757919504,-11.6256456845183,9.51211810523913
0.15225,3843.58652326139,-19184.2712180956,15340.6846948351,2.34310177616086,-11.7039884424207,9.36088666617577
0.1523,4218.60862599542,-19305.974956846,15087.3663308516,2.57183968959362,-11.7781703373956,9.20633064771785
0.15235,4592.13181753994,-19420.8193849909,14828.6875674519,2.79966003074608,-11.8481650539919,9.04850502316169
0.1524,4964.02339086,-19528.7637016771,14564.740310818,3.0264816602338,-11.9139478089592,8.88746614864133
0.15245,5334.15121804345,-19629.7695561304,14295.6183380879,3.25222398872005,-11.9754952690444,8.72327128024023
0.1525,5702.38379795652,-19723.8010628807,14021.4172649251,3.47680663836638,-12.0327856589798,8.5559790205293
0.15255,6068.5903025995,-19810.8248144184,13742.2345118198,3.70014983188222,-12.0857986637466,8.38564883178025
0.1526,6432.64062419846,-19890.8098941627,13458.1692699652,3.92217406618754,-12.1345155548154,8.21234148854376
0.15265,6794.40542071044,-19963.7278866291,13169.3224659195,4.14280048849608,-12.1789190743328,8.03611858575261
0.1527,7153.75616239493,-20029.5528884662,12875.7967260722,4.36195058198806,-12.2189935773708,7.85704299529857
0.15275,7510.56517670174,-20088.2615166352,12577.6963399343,4.57954652776667,-12.2547248961106,7.67517836825982
0.1528,7864.70569421638,-20139.8329173648,12275.1272231493,4.79551090328881,-12.2861004972595,7.49058959388657
0.15285,8216.05189295851,-20184.248772481,11968.1968795234,5.00976703002026,-12.3131093260114,7.30334229590693
0.1529,8564.47894378749,-20221.493306562,11657.0143627754,5.22223868541025,-12.3357419781857,7.11350329269125
0.15295,8909.86305403122,-20251.5532914258,11341.6902373955,5.43285043609627,-12.3539905242412,6.92114008806078
0.153,9252.08151223211,-20274.4180514554,11022.3365392243,5.64152736416809,-12.3678486961918,6.7263213319395
0.15305,9591.01273106192,-20290.0794663629,10699.0667353019,5.8481953857268,-12.3773116924578,6.52911630664681
0.1531,9926.53629135014,-20298.5319747814,10371.9956834322,6.05278099204053,-12.3823763799894,6.32959538786458
0.15315,10258.5329841863,-20299.7725753275,10041.2395911421,6.2552115531204,-12.3830410810304,6.12782952782575
0.1532,10586.8848541383,-20293.8008284874,9706.91597435002,6.45541507417118,-12.3793057910222,5.92389071676675
0.15325,10911.4752404636,-20280.6188560114,9369.14361554862,6.65332048368608,-12.3711719483897,5.71785146461931
0.1533,11232.1888194273,-20260.2313410877,9028.0425216613,6.84885740539272,-12.358642668658,5.50978526318092
0.15335,11548.9116445322,-20232.645526038,8683.73388150676,7.04195643023906,-12.3417224981487,5.29976606782535
0.1534,11861.5311878538,-20197.8712107386,8336.3400228858,7.23254890388887,-12.3204176643808,5.08786876040753
0.15345,12169.9363792181,-20155.9207485677,7985.98436935053,7.42056718191838,-12.2947358141792,4.87416863217641
0.1535,12474.0176464828,-20106.809043008,7632.7913965261,7.60594443285742,-12.2646862799583,4.65874184701644
0.15355,12773.6669536028,-20050.5535417811,7276.88658817929,7.78861487595952,-12.2302798023365,4.44166492629252
0.1536,13068.7778398054,-19987.1742315701,6918.39639176565,7.96851359982227,-12.1915288114673,4.22301521156057
0.15365,13359.2454565013,-19916.6936302894,6557.44817378898,8.14557678222009,-12.1484471339509,4.00287035164634
0.1537,13644.9666053153,-19839.1367798853,6194.17017457088,8.31974152444647,-12.1010502881129,3.7813087635819
0.15375,13925.8397738108,-19754.531236721,5828.69146291114,8.49094605287345,-12.0493551749085,3.55840912195047
0.1538,14201.7651723462,-19662.9070624507,5461.14189010534,8.65912956929445,-11.9933803860155,3.33425081663645
0.15385,14472.6447685871,-19564.2968125364,5091.65204395019,8.82423243404914,-11.9331458785645,3.10891344443079
0.1539,14738.3823232089,-19458.7355252851,4720.35320207715,8.98619603319117,-11.868673295575,2.8824772622992
0.15395,14998.8834233352,-19346.2607087346,4347.37728540026,9.14496294435512,-11.7999856259805,2.65502268154075
0.154,15254.0555175684,-19226.9123283048,3972.85681073732,9.30047682545519,-11.7271075399365,2.42663071439661
0.15405,15503.8079485989,-19100.7327921864,3596.92484358838,9.45268256495988,-11.6500650351811,2.19738247013651
0.1541,15748.0519862963,-18967.7669365863,3219.71495029099,9.60152618644568,-11.5688857813945,1.96735959486403
0.15415,15986.7008579211,-18828.0620085277,2841.36115060759,9.74695497772037,-11.483598748956,1.73664377115081
0.1542,16219.6697789581,-18681.667648789,2461.99786983183,9.88891740536218,-11.3942345584703,1.50531715302326
0.15425,16446.8759814533,-18528.6358729543,2081.75989150187,10.0273632203923,-11.3008250928048,1.27346187232762
0.1543,16668.2387444301,-18369.0210535728,1700.78230914361,10.1622433925124,-11.2034038594055,1.04116046680814
0.15435,16883.6794219585,-18202.8799004486,1319.20047849098,10.2935101972005,-11.1020055899552,0.808495392669693
0.1544,17093.1214714517,-18030.2714407195,937.149969268716,10.421117163021,-10.996666611046,0.575549447940103
0.15445,17296.4904794036,-17851.2569971765,554.766517773827,10.5450191383837,-10.8874244324881,0.342405294019336
0.1545,17493.714189366,-17665.9001676766,172.185978311422,10.6651722615871,-10.7743181330821,0.109145871410014
0.15455,17684.7225275542,-17474.2668028081,-210.455724745194,10.7815340123671,-10.6573879414209,-0.124146071031297
0.1546,17869.4476289793,-17276.424983396,-593.022645582308,10.8940632015815,-10.5366756337376,-0.357387567928992
0.15465,18047.8238608497,-17072.4449961551,-975.378864693748,11.0027200054008,-10.4122241061013,-0.590495899384567
0.1547,18219.7878470399,-16862.3993095341,-1357.38853750494,11.1074659729458,-10.2840777825038,-0.823388190527233
0.15475,18385.2784897403,-16646.3625477013,-1738.91594203815,11.2082640411317,-10.1522821774161,-1.05598186380079
0.1548,18544.2369920534,-16424.4114645685,-2119.82552748407,11.30507855959,-10.0168843125406,-1.28819424713462
0.15485,18696.6068779291,-16196.6249161359,-2499.98196179227,11.3978752855005,-9.87793226929168,-1.51994301629413
0.1549,18842.3340130281,-15963.0838328209,-2879.2501802063,11.4866214246491,-9.7354756121912,-1.75114581254318
0.15495,18981.3666226928,-15723.871190032,-3257.49543265994,11.5712856043573,-9.58956492997498,-1.98172067446764
0.155,19113.6553105649,-15479.0719786513,-3634.58333191274,11.6518379269421,-9.44025226315433,-2.21158566387315
0.15505,19239.1530748262,-15228.7731742793,-4010.37990054602,11.7282499221595,-9.28759063592461,-2.44065928632031
0.1551,19357.8153269812,-14973.0637071153,-4384.75161986495,11.8004946279622,-9.13163449368287,-2.66886013436477
0.15515,19469.5999081952,-14712.0344304098,-4757.56547778448,11.8685465300506,-8.97243922830671,-2.89610730182944
0.1552,19574.4671052873,-14445.7780881953,-5128.68901709108,11.9323816590195,-8.81006161888023,-3.12232004022482
0.15525,19672.3796633027,-14174.3892813826,-5497.9903819193,11.9919775073829,-8.64455934609138,-3.34741816137703
0.1553,19763.3027981606,-13897.9644336429,-5865.33836451682,12.0473131314999,-8.47599143261473,-3.57132169897076
0.15535,19847.2042067385,-13616.6017563779,-6230.60245035966,12.0983690429603,-8.30441774900057,-3.79395129404537
0.1554,19924.0540799392,-13330.4012143708,-6593.65286556754,12.1451273356493,-8.12989946194488,-4.01522787379005
0.15545,19993.825113678,-13039.4644904796,-6954.36062319758,12.1875715634251,-7.95249853640652,-4.23507302710431
0.1555,20056.4925195888,-12743.894949719,-7312.59756986895,12.2256868839196,-7.77227818770721,-4.45340869629813
0.15555,20112.0340324541,-12443.7976021249,-7668.2364303283,12.2594599155786,-7.58930237791311,-4.67015753775123
0.1556,20160.4299178076,-12139.2790654473,-8021.15085235945,12.2888788880576,-7.4036362699673,-4.88524261817614
0.15565,20201.66297709,-11830.4475272059,-8371.21544988316,12.3139334768014,-7.21534572118351,-5.0985877557037
0.1557,20235.7185555643,-11517.4127069927,-8718.30584857069,12.3346149793796,-7.02449774452172,-5.31011723494369
0.15575,20262.5845479028,-11200.2858178411,-9062.29873006079,12.3509161363425,-6.83116000046722,-5.51975613596121
0.1558,20282.2514028324,-10879.1795269285,-9403.07187590301,12.3628313187447,-6.63540126084556,-5.72743005798511
0.15585,20294.7121251801,-10554.2079156911,-9740.50420948814,12.3703563314978,-6.43729090000492,-5.93306543157881
0.1559,20299.9622806332,-10225.4864399246,-10074.4758407077,12.3734886272337,-6.23689936305243,-6.13658926426724
0.15595,20297.9999978236,-9893.13188895312,-10404.8681088696,12.3722270964836,-6.03429765519123,-6.33792944137842
0.156,20288.8259691978,-9557.26234406203,-10731.5636251349,12.3665722917097,-5.82955780981877,-6.53701448197693
0.15605,20272.4434493683,-9217.99713652668,-11054.4463128407,12.3565261991966,-5.6227523765864,-6.73377382269629
0.1561,20248.8582559651,-8875.4568053568,-11373.4014506074,12.3420924863977,-5.41395488956279,-6.928137596921
0.15615,20218.0787676892,-8529.76305427371,-11688.3157134146,12.3232762584593,-5.20323935239752,-7.12003690614791
0.1562,20180.1159210811,-8181.03870804211,-11999.0772130381,12.3000843123451,-4.99068070349936,-7.3094036089319
0.15625,20134.9832048667,-7829.40766865886,-12305.5755362069,12.2725248729943,-4.77635429997464,-7.49617057310586
0.1563,20082.6966566563,-7474.99487108597,-12607.7017855695,12.2406078670091,-4.56033637977417,-7.6802714873212
0.15635,20023.2748569467,-7117.92623850952,-12905.3486184363,12.2043446417892,-4.34270354352973,-7.86164109834577
0.1564,19956.7389219242,-6758.3286371297,-13198.4102847936,12.1637482438112,-4.12353321310826,-8.04021503078917
0.15645,19883.1124940548,-6396.32983110719,-13486.7826629467,12.1188331174483,-3.90290311465866,-8.21593000287591
0.1565,19802.4217349845,-6032.05843691399,-13770.3632980696,12.0696154015385,-3.68089173348905,-8.38872366813582
0.15655,19714.6953159494,-5665.6438774973,-14049.0514384512,12.0161126125072,-3.45757779797231,-8.55853481462121
0.1566,19619.9644071196,-5297.21633611647,-14322.7480710022,11.9583439463603,-3.23304073211093,-8.72530321433574
0.15665,19518.2626649457,-4926.9067105641,-14591.3559543807,11.896329944461,-3.00736014434743,-8.88896980019994
0.1567,19409.6262217922,-4554.84656658039,-14854.7796552109,11.8300928154304,-2.78061627660849,-9.04947653890834
0.15675,19294.0936733551,-4181.16809127849,-15112.9255820757,11.7596560897941,-2.55288949705315,-9.20676659282737
0.1568,19171.7060653693,-3806.00404614859,-15365.7020192198,11.6850449529234,-2.32426074641754,-9.3607842065923
0.15685,19042.506878355,-3429.48772049939,-15613.0191578547,11.6062858875399,-2.09481103711401,-9.51147485051239
0.1569,18906.5420138032,-3051.7528838729,-15854.7891299294,11.5234070247969,-1.86462189398807,-9.65878513089533
0.15695,18763.859777714,-2672.93373865556,-16090.9260390576,11.4364377734812,-1.63377485800431,-9.8026629155634
0.157,18614.5108627689,-2293.16487262863,-16321.3459901394,11.3454091729489,-1.40235192581825,-9.94305724721718
0.15705,18458.5483287773,-1912.58121225863,-16545.9671165178,11.250353506421,-1.17043506300622,-10.0799184435013
0.1571,18296.0275855551,-1531.31797433379,-16764.7096112204,11.1513046736201,-0.938106634869267,-10.2131980388374
